Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
South Africa,ZAF,2018,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,95.2736206054688
South Africa,ZAF,2017,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,94.8505477905273
South Africa,ZAF,2014,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,100
South Africa,ZAF,2010,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,99.7699813842773
South Africa,ZAF,2009,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,99.9063186645508
South Africa,ZAF,2008,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,99.9407577514648
South Africa,ZAF,2007,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,99.9544372558594
South Africa,ZAF,2006,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,95.8971786499023
South Africa,ZAF,2005,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,99.851936340332
South Africa,ZAF,2003,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,99.955207824707
South Africa,ZAF,2001,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,98.4475631713867
South Africa,ZAF,2022,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,96.7919311523438
South Africa,ZAF,2021,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,96.4766082763672
South Africa,ZAF,2020,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,96.0232696533203
South Africa,ZAF,2019,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,95.814338684082
South Africa,ZAF,2018,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,95.0525512695312
South Africa,ZAF,2017,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,95.0412902832031
South Africa,ZAF,2016,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,94.6587371826172
South Africa,ZAF,2014,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,96.6672134399414
South Africa,ZAF,2009,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,96.2183380126953
South Africa,ZAF,2008,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,96.8890075683594
South Africa,ZAF,2007,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,96.5255584716797
South Africa,ZAF,2006,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,96.5000381469727
South Africa,ZAF,2005,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,87.1874923706055
South Africa,ZAF,2003,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,97.8726425170898
South Africa,ZAF,2018,"Government expenditure per student, primary (% of GDP per capita)",SE.XPD.PRIM.PC.ZS,17.94111
South Africa,ZAF,2017,"Government expenditure per student, primary (% of GDP per capita)",SE.XPD.PRIM.PC.ZS,17.6493
South Africa,ZAF,2014,"Government expenditure per student, primary (% of GDP per capita)",SE.XPD.PRIM.PC.ZS,17.8295
South Africa,ZAF,2012,"Government expenditure per student, primary (% of GDP per capita)",SE.XPD.PRIM.PC.ZS,19.01025
South Africa,ZAF,2011,"Government expenditure per student, primary (% of GDP per capita)",SE.XPD.PRIM.PC.ZS,17.6054
South Africa,ZAF,2010,"Government expenditure per student, primary (% of GDP per capita)",SE.XPD.PRIM.PC.ZS,17.20415
South Africa,ZAF,2009,"Government expenditure per student, primary (% of GDP per capita)",SE.XPD.PRIM.PC.ZS,14.84732
South Africa,ZAF,2008,"Government expenditure per student, primary (% of GDP per capita)",SE.XPD.PRIM.PC.ZS,13.31467
South Africa,ZAF,2007,"Government expenditure per student, primary (% of GDP per capita)",SE.XPD.PRIM.PC.ZS,14.05692
South Africa,ZAF,2006,"Government expenditure per student, primary (% of GDP per capita)",SE.XPD.PRIM.PC.ZS,14.97756
South Africa,ZAF,2005,"Government expenditure per student, primary (% of GDP per capita)",SE.XPD.PRIM.PC.ZS,13.81449
South Africa,ZAF,2004,"Government expenditure per student, primary (% of GDP per capita)",SE.XPD.PRIM.PC.ZS,12.8215
South Africa,ZAF,2003,"Government expenditure per student, primary (% of GDP per capita)",SE.XPD.PRIM.PC.ZS,12.53918
South Africa,ZAF,2002,"Government expenditure per student, primary (% of GDP per capita)",SE.XPD.PRIM.PC.ZS,13.74888
South Africa,ZAF,2001,"Government expenditure per student, primary (% of GDP per capita)",SE.XPD.PRIM.PC.ZS,13.79207
South Africa,ZAF,2000,"Government expenditure per student, primary (% of GDP per capita)",SE.XPD.PRIM.PC.ZS,13.97102
South Africa,ZAF,1999,"Government expenditure per student, primary (% of GDP per capita)",SE.XPD.PRIM.PC.ZS,14.4361
South Africa,ZAF,2018,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,38.74843
South Africa,ZAF,2017,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,38.88623
South Africa,ZAF,2014,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,38.79543
South Africa,ZAF,2012,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,39.91602
South Africa,ZAF,2011,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,40.49419
South Africa,ZAF,2010,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,42.46292
South Africa,ZAF,2009,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,41.09463
South Africa,ZAF,2008,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,40.73365
South Africa,ZAF,2007,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,42.29146
South Africa,ZAF,2006,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,45.1061
South Africa,ZAF,2005,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,42.94778
South Africa,ZAF,2004,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,40.44617
South Africa,ZAF,2003,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,41.69572
South Africa,ZAF,2002,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,44.14791
South Africa,ZAF,2001,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,44.25636
South Africa,ZAF,2000,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,45.93262
South Africa,ZAF,1999,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,44.99376
South Africa,ZAF,2018,"Government expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,21.375
South Africa,ZAF,2017,"Government expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,19.5657
South Africa,ZAF,2015,"Government expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,19.08402
South Africa,ZAF,2012,"Government expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,21.079
South Africa,ZAF,2011,"Government expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,21.43582
South Africa,ZAF,2010,"Government expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,19.37539
South Africa,ZAF,2009,"Government expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,17.27179
South Africa,ZAF,2008,"Government expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,15.44291
South Africa,ZAF,2007,"Government expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,16.95974
South Africa,ZAF,2006,"Government expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,16.21459
South Africa,ZAF,2005,"Government expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,16.98142
South Africa,ZAF,2004,"Government expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,18.97489
South Africa,ZAF,2003,"Government expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,18.19248
South Africa,ZAF,2002,"Government expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,16.98154
South Africa,ZAF,2001,"Government expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,17.4304
South Africa,ZAF,2000,"Government expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,17.83616
South Africa,ZAF,1999,"Government expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,20.36805
South Africa,ZAF,2018,Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,30.76076
South Africa,ZAF,2017,Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,29.41027
South Africa,ZAF,2015,Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,30.66833
South Africa,ZAF,2014,Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,30.72001
South Africa,ZAF,2012,Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,30.25606
South Africa,ZAF,2011,Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,32.91663
South Africa,ZAF,2010,Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,31.44942
South Africa,ZAF,2009,Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,30.87872
South Africa,ZAF,2008,Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,31.1158
South Africa,ZAF,2007,Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,33.68401
South Africa,ZAF,2006,Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,31.09478
South Africa,ZAF,2005,Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,32.57677
South Africa,ZAF,2004,Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,35.63045
South Africa,ZAF,2003,Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,35.27866
South Africa,ZAF,2002,Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,31.26304
South Africa,ZAF,2001,Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,31.11752
South Africa,ZAF,2000,Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,31.32702
South Africa,ZAF,1999,Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,33.68504
South Africa,ZAF,2018,"Government expenditure per student, tertiary (% of GDP per capita)",SE.XPD.TERT.PC.ZS,47.9767
South Africa,ZAF,2017,"Government expenditure per student, tertiary (% of GDP per capita)",SE.XPD.TERT.PC.ZS,46.83211
South Africa,ZAF,2015,"Government expenditure per student, tertiary (% of GDP per capita)",SE.XPD.TERT.PC.ZS,40.02283
South Africa,ZAF,2014,"Government expenditure per student, tertiary (% of GDP per capita)",SE.XPD.TERT.PC.ZS,38.19787
South Africa,ZAF,2013,"Government expenditure per student, tertiary (% of GDP per capita)",SE.XPD.TERT.PC.ZS,39.20118
South Africa,ZAF,2018,Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,15.25153
South Africa,ZAF,2017,Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,14.36148
South Africa,ZAF,2015,Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,12.54746
South Africa,ZAF,2014,Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,12.18509
South Africa,ZAF,2013,Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,12.40889
South Africa,ZAF,2012,Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,11.91283
South Africa,ZAF,2011,Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,11.70836
South Africa,ZAF,2010,Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,11.87729
South Africa,ZAF,2009,Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,12.53358
South Africa,ZAF,2008,Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,13.00968
South Africa,ZAF,2007,Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,13.09539
South Africa,ZAF,2006,Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,12.84803
South Africa,ZAF,2005,Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,15.05485
South Africa,ZAF,2004,Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,13.32329
South Africa,ZAF,2003,Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,14.11076
South Africa,ZAF,2002,Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,14.64847
South Africa,ZAF,2001,Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,14.51083
South Africa,ZAF,2000,Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,14.54785
South Africa,ZAF,1999,Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,15.24196
South Africa,ZAF,1996,Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,17.06743
South Africa,ZAF,1994,Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,16.61957
South Africa,ZAF,1993,Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,15.5893
South Africa,ZAF,1991,Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,23.97831
South Africa,ZAF,1990,Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,26.51544
South Africa,ZAF,1989,Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,26.32381
South Africa,ZAF,1988,Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,25.31181
South Africa,ZAF,1987,Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,26.41817
South Africa,ZAF,2022,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,19.7500400543213
South Africa,ZAF,2021,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,18.4859790802002
South Africa,ZAF,2020,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,18.484130859375
South Africa,ZAF,2019,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,18.6945037841797
South Africa,ZAF,2018,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,20.2936897277832
